id,establishment_name,establishment_id,ein,company_name,street_address,city,state,zip_code,naics_code,naics_year,industry_description,establishment_type,size,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_skin_disorders,total_respiratory_conditions,total_poisonings,total_hearing_loss,total_other_illnesses,created_timestamp,change_reason,year_filing_for,sector,zipcode,naics_char
2524857,Stiles Roofing Inc,42288,431228600,Stiles Roofing Inc,1911 S Jefferson,Lebanon,MO,65536,238160,2012,Roofing contractors,1,21,35,60703,1,0,1,0,3,70,110,4,0,0,0,0,0,15JAN25:20:30:00,,2024,Construction,65536,238160
2542452,"RSI of Florida, LLC",42939,592574965,"RSI of Florida, LLC",1750 NW 19th Ave,Pompano Beach,FL,33069,238160,2012,Roofing contractors,1,21,40,80928,1,0,1,2,0,1,82,3,0,0,0,0,0,21JAN25:21:12:00,,2024,Construction,33069,238160
2613444,"Rayco Roof Service, Inc.",42959,541142276,"Rayco Roof Service, Inc.",6870 Wellington Road,Manassas,VA,20109,238160,2012,Roofing contractors,1,21,19,33191,2,0,0,0,0,0,0,0,0,0,0,0,0,04FEB25:19:37:00,,2024,Construction,20109,238160
2885366,All-South Subcontractors Birmingham,44133,,"All-South Subcontractors, Inc.",2678 Queenstown Road,Birmingham,AL,35210,238160,2012,Roofing contractors,1,21,77,154014,1,0,1,0,2,3,0,3,0,0,0,0,0,09APR25:13:53:00,,2024,Construction,35210,238160
2885365,All-South Subcontractors Pensacola,44143,,"All-South Subcontractors, Inc.",3298 Summit Blvd. Building 22 Unit G-1,Pensacola,FL,32503,238160,2012,Roofing contractors,1,1,10,16001,1,0,0,0,1,0,0,1,0,0,0,0,0,09APR25:13:50:00,,2024,Construction,32503,238160
2859023,RUSM,45435,,"Roofing Unlimited & Sheet Metal, Inc.",1146 53rd CT N,West Palm Beach,FL,33407,238160,2012,Roofing contractors,1,21,40,76240,2,0,0,0,0,0,0,0,0,0,0,0,0,04MAR25:19:41:00,,2024,Construction,33407,238160
2585072,S&L Roofing and Sheetmetal Inc,45755,141817291,S&L Roofing and Sheetmetal Inc,5640 Depot Rd,Voorheesville,NY,12186,238160,2012,Roofing contractors,1,21,27,33984,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN25:16:47:00,,2024,Construction,12186,238160
2529055,D-7 Construction,45854,454865637,,1609 prospector trail,wentzville,MO,63385,238160,2012,Asphalt roof shingle installation,1,21,20,35746,2,0,0,0,0,0,0,0,0,0,0,0,0,16JAN25:20:45:00,,2024,Construction,63385,238160
2577382,"Jim Fisher Roofing & Construction, Inc.",45930,930867107,"Jim Fisher Roofing & Construction, Inc.",13580 SW Galbreath Drive,Sherwood,OR,97140,238160,2012,Roofing contractors,1,2,69,132436,1,1,3,0,4,62,145,8,0,0,0,0,0,29JAN25:17:26:00,,2024,Construction,97140,238160
2526294,Belcher Roofing Corporation,46059,232293264,Belcher Roofing Corporation,111 Commerce Drive,Montgomeryville,PA,18936,238160,2012,Roof membrane installation,1,21,69,113214,1,0,0,0,1,0,0,1,0,0,0,0,0,16JAN25:14:47:00,,2024,Construction,18936,238160
2636742,"COOPER ROOFING & SOLAR, INC.",47853,270365569,"COOPER ROOFING & SOLAR, INC.",5795 S ROGERS ST,LAS VEGAS,NV,89118,238160,2012,Roofing contractors,1,3,373,824968,1,0,1,16,0,4,584,17,0,0,0,0,0,10FEB25:17:43:00,,2024,Construction,89118,238160
2500258,"Bailey Roofing Contractors, Inc.",49119,421327245,"Bailey Roofing Contractors, Inc.",10110 Dennis Drive,Urbandale,IA,50322,238160,2012,Roofing contractors,1,21,53,91628,1,0,0,0,1,0,0,1,0,0,0,0,0,03JAN25:17:54:00,,2024,Construction,50322,238160
2602751,"Roofing Solutions, LLC",49152,200737604,"Roofing Solutions, LLC","17260 Jefferson Hwy, Ste D",Baton Rouge,LA,70817,238160,2012,Roofing contractors,1,21,81,168480,2,0,0,0,0,0,0,0,0,0,0,0,0,02FEB25:01:00:00,,2024,Construction,70817,238160
2507796,"Crocker Architectural Sheet Metal Co., Inc.",49695,043128742,"Crocker Architectural Sheet Metal Co., Inc.",129 Southbridge Road,North Oxford,MA,01537,238160,2012,Sheet metal roofing installation,1,21,42,76980,1,0,2,0,1,185,0,3,0,0,0,0,0,08JAN25:21:43:00,,2024,Construction,01537,238160
2550498,Giese Roofing Company,51569,202601994,,2820 Elm St,Dubuque,IA,52001,238160,2012,Roofing contractors,1,21,26,47544,1,0,1,1,2,61,34,4,0,0,0,0,0,23JAN25:16:38:00,,2024,Construction,52001,238160
2654772,Simon Roofing and Sheet Metal Corp - SR Products (Plant),51860,341430114,Simon Roofing and Sheet Metal,276 State St,Struthers,OH,44471,238160,2012,Roofing contractors,1,21,22,38850,2,0,0,0,0,0,0,0,0,0,0,0,0,12FEB25:13:23:00,,2024,Construction,44471,238160
2655587,Simon Roofing and Sheet Metal Corp - Tampa,51865,341430114,Simon Roofing and Sheet Metal,4201-A East Columbus Dr,Tampa,FL,33605,238160,2012,Roofing contractors,1,21,22,41964,2,0,0,0,0,0,0,0,0,0,0,0,0,12FEB25:15:17:00,,2024,Construction,33605,238160
2654801,Simon Roofing and Sheet Metal Corp - Nashville,52608,341430114,Simon Roofing and Sheet Metal,7113 Loblolly Pine Blvd,Fairview,TN,38062,238160,2012,Roofing contractors,1,21,25,45786,2,0,0,0,0,0,0,0,0,0,0,0,0,12FEB25:13:41:00,,2024,Construction,38062,238160
2654806,Simon Roofing and Sheet Metal - Oakland,52620,341430114,Simon Roofing and Sheet Metal,711 N Palora Ave,Yuba City,CA,95991,238160,2012,Roofing contractors,1,21,29,57559,1,0,0,0,1,0,0,1,0,0,0,0,0,12FEB25:13:43:00,,2024,Construction,95991,238160
2554280,"Coffey Contracting Company, Inc.",52661,251900926,"Coffey Contracting Company, Inc.",951 Banksville Road,Pittsburgh,PA,15216,238160,2012,Roofing contractors,1,21,23,33131,1,0,0,1,0,0,5,1,0,0,0,0,0,24JAN25:11:53:00,,2024,Construction,15216,238160
2802555,"David M. Maines Associates, Inc.",53777,232581270,"David M. Maines Associates, Inc.",10 Expansion Drive,Lewistown,PA,17044,238160,2012,Roofing contractors,1,22,98,183422,1,1,1,2,2,17,106,6,0,0,0,0,0,28FEB25:13:49:00,,2024,Construction,17044,238160
2536352,"RL Craft Co., Inc.",56694,421528139,"RL Craft Co., Inc.",2509 4th Ave S,Denison,IA,51442,238160,2012,Roofing contractors,1,21,35,65733,2,0,0,0,0,0,0,0,0,0,0,0,0,20JAN25:18:52:00,,2024,Construction,51442,238160
2500711,"Jonesboro Roofing Co., Inc.",56957,,"Jonesboro Roofing Co., Inc.",2900 Washington Spur,Jonesboro,AR,72401,238160,2012,Roofing Contractors,1,21,75,189720,1,0,1,0,0,10,0,1,0,0,0,0,0,03JAN25:20:30:00,,2024,Construction,72401,238160
2764123,"Colorado Moisture Control, Inc.",57566,840866575,"Colorado Moisture Control, Inc.",3801 E. 50th Ave.,Denver,CO,80216,238160,2012,Roofing contractors,1,21,78,177871,1,0,0,6,4,0,255,10,0,0,0,0,0,26FEB25:20:21:00,,2024,Construction,80216,238160
2713224,"Preferred Roofing Services, LLC",59005,260850311,,4871 Neo Parkway,Cleveland,OH,44128,238160,2012,Roofing contractors,1,21,31,70924,2,0,0,0,0,0,0,0,0,0,0,0,0,21FEB25:15:40:00,,2024,Construction,44128,238160
2582516,Sika Illinois,62178,221594831,Sika Corporation,"200 W 22nd Street, Suite 216",Lombard,IL,60148,238160,2012,Roof membrane installation,1,21,20,41159,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN25:12:59:00,,2024,Construction,60148,238160
1002542722,A Brooks Roofing Inc,64014,222902030,A Brooks Roofing Inc,701 West 5th Street,Palmyra,NJ,08065,238160,2012,Roofing contractors,1,21,48,82823,1,0,0,0,1,0,0,0,0,0,0,0,1,13JAN25:20:24:48,,2024,Construction,08065,238160
2503597,"Star Roofing, Inc.",66788,860116261,"Star Roofing, Inc.",9201 N 9th Avenue,Phoenix,AZ,85021,238160,2012,Roofing contractors,1,21,50,131118,2,0,0,0,0,0,0,0,0,0,0,0,0,07JAN25:14:46:00,,2024,Construction,85021,238160
2664583,JB Roofing a Tecta America Company LLC,67463,814397282,JB Roofing a Tecta America Company LLC,"1480 S CR 594, PO Box 520",Tiffin,OH,44883,238160,2012,Low slope roofing installation,1,21,16,32291,2,0,0,0,0,0,0,0,0,0,0,0,0,13FEB25:18:52:00,,2024,Construction,44883,238160
2678459,Schwickerts Tecta America,67522,411362395,Schwickerts Tecta America,330 Poplar St.,Mankato,MN,56001,238160,2012,construction,1,1,186,404007,1,0,0,2,3,0,300,5,0,0,0,0,0,18FEB25:16:28:00,,2024,Construction,56001,238160
2734578,Tecta America Birmingham,67899,,"Tecta America Southeast, LLC.",5578 Morgan Street,Irondale,AL,35210,238160,2012,Low slope roofing installation,1,22,35,84179,2,0,0,0,0,0,0,0,0,0,0,0,0,25FEB25:16:39:00,,2024,Construction,35210,238160
2535660,"Anderson & Shah Roofing, Inc.",68529,363055158,,23900 County Farm Rd.,Joliet,IL,60431,238160,2012,Roofing contractors,1,21,46,35426,2,0,0,0,0,0,0,0,0,0,0,0,0,20JAN25:17:14:00,,2024,Construction,60431,238160
2510484,Hoekstra Roofing Company,69885,382073134,,1963 Olmstead Road,Kalamazoo,MI,49048,238160,2012,Roofing contractors,1,21,65,151003,1,0,1,1,2,4,12,4,0,0,0,0,0,09JAN25:19:36:00,,2024,Construction,49048,238160
2575972,Borsche Roofing Professionals Inc,72839,202357906,Borsche Roofing Professionals Inc,N2971 Hwy 15,Hortonville,WI,54944,238160,2012,Low slope roofing installation,1,21,16,28628,2,0,0,0,0,0,0,0,0,0,0,0,0,29JAN25:15:41:00,,2024,Construction,54944,238160
2622555,"Martin Roofing Co., Inc",77825,480669991,"Martin Roofing Co., Inc.",102 East Patterson,Wichita,KS,67216,238160,2012,Roofing contractors,1,21,50,76569,2,0,0,0,0,0,0,0,0,0,0,0,0,06FEB25:15:37:00,,2024,Construction,67216,238160
2505325,Jim Giese Commercial Roofing,79042,421250099,,10410 Silverwood Dr,Dubuque,IA,52003,238160,2012,Low slope roofing installation,1,21,38,74565,2,0,0,0,0,0,0,0,0,0,0,0,0,07JAN25:21:04:00,,2024,Construction,52003,238160
2625980,"M.W. Tighe Roofing, Inc.",84263,,"M. W. Tighe Roofing, Inc.",183 W. McWilliams Street,Fond du Lac,WI,54935,238160,2012,Roofing contractors,1,1,17,28971,1,0,0,0,2,0,0,2,0,0,0,0,0,06FEB25:20:47:00,,2024,Construction,54935,238160
2630763,"Advanced Industrial Roofing, Inc.",84290,,"Advanced Industrial Roofing, Inc.",1330 South Erie Street,Massillon,OH,44646,238160,2012,Roofing contractors,1,21,60,99928,1,0,0,1,0,0,68,1,0,0,0,0,0,07FEB25:19:11:00,,2024,Construction,44646,238160
2859943,"AVI, Inc.",84479,841474198,AVI Inc.,1290 E 58th Ave,Denver,CO,80216,238160,2012,Roofing contractors,1,22,118,236254,1,0,0,3,0,0,199,3,0,0,0,0,0,04MAR25:23:53:00,,2024,Construction,80216,238160
2518081,Headlee Roofing,84659,860493494,"Headlee Roofing Co., Inc.",951 W. 1st Avenue,MESA,AZ,85210,238160,2012,Roofing contractors,1,22,66,135040,1,0,6,0,0,129,0,6,0,0,0,0,0,14JAN25:18:39:00,,2024,Construction,85210,238160
2608482,O'Neal Roofing Company,84736,592015309,O'Neal Roofing Company,212 SE Hickory Drive,Lake City,FL,32025,238160,2012,Roofing contractors,1,21,25,36571,1,0,0,0,2,0,0,2,0,0,0,0,0,03FEB25:20:58:00,,2024,Construction,32025,238160
2511242,Alcal Hawaii Roofing,86629,680526024,"Alcal Specialty Conntracting, Inc","91-446 Komohana Street, Bldg B, Units A, B, C & D",Kapolei,HI,96707,238160,2012,Roofing contractors,1,21,46,66271,1,0,1,2,0,20,8,3,0,0,0,0,0,09JAN25:23:23:00,,2024,Construction,96707,238160
2503580,Crafts Inc.,87339,390752484,Crafts Inc.,3403 Menasha Avenue,Manitowoc,WI,54220,238160,2012,Roofing contractors,1,21,72,126344,2,0,0,0,0,0,0,0,0,0,0,0,0,07JAN25:14:41:00,,2024,Construction,54220,238160
2530038,"Mahan Slate Roofing Co., Inc.",88121,,"Mahan Slate Roofing Co., Inc.",699 Silver St,Agawam,MA,01001,238160,2012,Roofing contractors,1,21,24,50944,1,0,0,0,1,0,0,1,0,0,0,0,0,17JAN25:13:37:00,,2024,Construction,01001,238160
2774499,"Nova Carpentry, Inc.",88725,650388575,"Nova Carpentry, Inc.","10825 Tom Folsom Road, STE A",THONOTOSASSA,FL,33592,238160,2012,Asphalt roof shingle installation,1,21,27,59170,1,0,4,0,2,51,165,6,0,0,0,0,0,27FEB25:05:09:00,,2024,Construction,33592,238160
2743022,"All Pro Construction Services, Inc.",88742,352466754,"All Pro Construction Services, Inc.","10825 Tom Folsom Road, STE A",THONOTOSASSA,FL,33592,238160,2012,Asphalt roof shingle installation,1,21,41,66099,1,0,4,1,0,62,19,5,0,0,0,0,0,25FEB25:20:53:00,,2024,Construction,33592,238160
2744560,"Orion Builders Service, Inc.",88752,461840121,"Orion Builders Service, Inc.","10825 Tom Folsom Road, STE A",THONOTOSASSA,FL,33592,238160,2012,Asphalt roof shingle installation,1,21,22,40133,1,0,2,0,0,4,0,2,0,0,0,0,0,25FEB25:21:51:00,,2024,Construction,33592,238160
2673474,"Eberhard Southwest Roofing, Inc.",88779,880330070,"Eberhard Southwest Roofing, Inc.",3995 W. Dewey Drive,Las Vegas,NV,89118,238160,2012,Roofing contractors,1,21,44,7343,2,0,0,0,0,0,0,0,0,0,0,0,0,17FEB25:16:48:00,,2024,Construction,89118,238160
2574293,"Enterprise Roofing Service, Inc.",92052,941551712,"Enterprise Roofing Service, Inc.",2400 Bates Avenue,Concord,CA,94520,238160,2012,Roofing contractors,1,21,78,130849,1,0,1,0,0,116,0,1,0,0,0,0,0,29JAN25:00:34:00,,2024,Construction,94520,238160
2498386,Academy Roofing and Sheet Metal of the Midwest Inc.,93103,262559067,Academy Roofing and Sheet Metal,6361 NE 14th Street,Des Moines,IA,50313,238160,2012,Low slope roofing installation,1,21,80,204283,1,0,1,0,0,3,0,1,0,0,0,0,0,02JAN25:14:49:00,,2024,Construction,50313,238160
2674358,"L.H. Krueger and Son, Inc.",93564,391377423,"L.H. Krueger and Son, Inc.",1401 Pearl St,Waukesha,WI,53186,238160,2012,Roofing contractors,1,21,30,53500,2,0,0,0,0,0,0,0,0,0,0,0,0,17FEB25:18:20:00,,2024,Construction,53186,238160
2506797,"McEnany Roofing, Inc T",96365,592583665,"McEnany Roofing, Inc",8801 Industrial Drive,Temple Terrace,FL,33637,238160,2012,Roof membrane installation,1,22,110,224524,1,0,3,4,3,42,173,10,0,0,0,0,0,08JAN25:17:44:00,,2024,Construction,33637,238160
2878572,CFS Roofing,98073,274953359,CFS Roofing,16100 Lee Road,Fort Myers,FL,33912,238160,2012,Roofing contractors,1,3,236,425044,1,0,0,2,0,0,32,2,0,0,0,0,0,19MAR25:15:41:00,,2024,Construction,33912,238160
2516664,Thermal-Tec/Michigan Inc,102156,382708184,Thermal-Tec,13801 Francis Way,Cedar Springs,MI,49319,238160,2012,Roofing contractors,1,21,49,96960,2,0,0,0,0,0,0,0,0,0,0,0,0,13JAN25:21:41:00,,2024,Construction,49319,238160
2733308,"Finger Lakes Roofing Co,;Inc.",102490,161069946,"Finger Lakes Roofing Co,; Inc.",7642 Main Street,Fishers,NY,14453,238160,2012,Roof membrane installation,1,21,21,23082,2,0,0,0,0,0,0,0,0,0,0,0,0,25FEB25:15:40:00,,2024,Construction,14453,238160
2733946,Jolly Roofing & Contracting Company Overall,103129,621624798,Jolly Roofing and Contracting,711 Chaney Cove,Collierville,TN,38017,238160,2012,Roofing contractors,1,3,254,431397,1,0,6,2,1,637,31,9,0,0,0,0,0,25FEB25:18:43:00,OSHA 300 submission for all establishments.,2024,Construction,38017,238160
2540675,"Pine Roofing Company, Inc.",103661,361628895,"Pine Roofing Company, Inc.",5428 N Kedzie Avenue,Chicago,IL,60625,238160,2012,Roofing contractors,1,21,67,116518,1,0,3,6,0,266,216,9,0,0,0,0,0,21JAN25:18:07:00,,2024,Construction,60625,238160
1002528971,"A.W. Therrien Co., Inc.",104119,020232174,NULL,199 Hayward St.,Manchester,NH,03103,238160,2012,Asphalt roof shingle installation,1,21,25,50901,1,0,1,1,1,34,1,3,0,0,0,0,0,06JAN25:19:10:46,,2024,Construction,03103,238160
2774731,"Gilbert & Becker Co., Inc",106213,,,24 Clapp Street,Dorchester,MA,02125,238160,2012,Roofing contractors,1,21,45,45106,2,0,0,0,0,0,0,0,0,0,0,0,0,27FEB25:13:10:00,,2024,Construction,02125,238160
2508786,Skyline Roofing Inc.,106275,205864185,"Skyline Roofing, Incorporated",2389 Grace Chapel Road,Rockingham,VA,22801,238160,2012,Roofing Contractor,1,21,95,186518,2,0,0,0,0,0,0,0,0,0,0,0,0,09JAN25:15:06:00,,2024,Construction,22801,238160
2515604,"Knickerbocker Roofing & Paving Co., Inc.",107186,362391016,"Knickerbocker Roofing & Paving Co., Inc.","16851 S Lathrop Ave Harvey, IL","Harvey, IL",IL,60426,238160,2012,Roofing contractors,1,21,63,118497,2,0,0,0,0,0,0,0,0,0,0,0,0,13JAN25:19:03:00,,2024,Construction,60426,238160
2515619,"Knickerbocker Sheet Metal Co., Inc.",107316,362391015,"Knickerbocker Sheet Metal Co., Inc.",16851 S. Lathrop Avenue,Harvey,IL,60426,238160,2012,Roofing contractors,1,1,11,23013,2,0,0,0,0,0,0,0,0,0,0,0,0,13JAN25:19:05:00,,2024,Construction,60426,238160
2611216,"Furey Roofing and Construction Company, Inc.",109076,050438662,,85 Cypress Street,Warwick,RI,02888,238160,2012,Roofing contractors,1,21,24,53546,1,0,0,0,1,0,0,1,0,0,0,0,0,04FEB25:16:08:00,,2024,Construction,02888,238160
2603638,King of Texas Roofing,113230,752969578,King of Texas Roofing,307 Gilbert Circle,Grand Prairie,TX,75050,238160,2012,Low slope roofing installation,1,21,67,118250,1,0,1,1,0,10,225,2,0,0,0,0,0,03FEB25:15:00:00,,2024,Construction,75050,238160
2883773,Molloy Roofing Company,114748,310787317,Molloy Roofing Company,11099 Deerfield Road,Cincinnati,OH,45242,238160,2012,Roofing contractors,1,21,44,87029,1,0,0,1,1,0,85,2,0,0,0,0,0,01APR25:17:59:00,,2024,Construction,45242,238160
2546722,Harness Roofing HS,115646,710654212,"Harness Roofing, Inc.",901 Hwy 62-65 North,Harrison,AR,72601,238160,2012,Roofing contractors,1,21,53,116812,2,0,0,0,0,0,0,0,0,0,0,0,0,22JAN25:19:33:00,,2024,Construction,72601,238160
2546670,Harness Roofing SD,115722,710654212,"Harness Roofing, Inc.",4185 Treadco Drive,Springdale,AR,72762,238160,2012,Roofing contractors,1,21,79,174116,1,0,0,0,1,0,0,1,0,0,0,0,0,22JAN25:19:17:00,,2024,Construction,72762,238160
2667269,Tecta Connecticut,116114,841505685,Tecta America New England,400 Woodland Ave.,Bloomfield,CT,06002,238160,2012,Low slope roofing installation,1,1,11,18692,1,0,1,1,0,35,7,2,0,0,0,0,0,14FEB25:14:23:00,,2024,Construction,06002,238160
2546702,Harness Roofing FS,116184,710654212,"Harness Roofing, Inc.",5324 South 31st Street,Fort Smith,AR,72901,238160,2012,Roofing contractors,1,21,54,119016,2,0,0,0,0,0,0,0,0,0,0,0,0,22JAN25:19:20:00,,2024,Construction,72901,238160
2664494,Tecta Brockton,116201,010625091,Tecta America New England,1010 West Chestnut Street,Brockton,MA,02301,238160,2012,Low slope roofing installation,1,21,38,71910,1,0,3,2,1,122,180,6,0,0,0,0,0,13FEB25:18:43:00,,2024,Construction,02301,238160
2546643,Harness Roofing LR,116213,710654212,"Harness Roofing, Inc.",11310 Otter Creek East Blvd,Mabelvale,AR,72103,238160,2012,Roofing contractors,1,21,61,134444,2,0,0,0,0,0,0,0,0,0,0,0,0,22JAN25:19:14:00,,2024,Construction,72103,238160
2546694,Harness Roofing TS,116234,710654212,"Harness Roofing, Inc.",6550 E Skelly Drive,Tulsa,OK,74145,238160,2012,Roofing contractors,1,21,57,125628,2,0,0,0,0,0,0,0,0,0,0,0,0,22JAN25:19:20:00,,2024,Construction,74145,238160
2546682,Harness Roofing Corp,116255,710654212,"Harness Roofing, Inc.",415 S Main St,Harrison,AR,72601,238160,2012,Roofing contractors,1,21,22,48488,2,0,0,0,0,0,0,0,0,0,0,0,0,22JAN25:19:19:00,,2024,Construction,72601,238160
2664467,Tecta Billerica,116306,010625091,Tecta America New England,2 Sterling Road,Billerica,MA,01862,238160,2012,Low slope roofing installation,1,21,42,79872,1,0,0,1,0,0,53,1,0,0,0,0,0,13FEB25:18:40:00,,2024,Construction,01862,238160
2664330,Tecta Portland,116383,010625091,Tecta America New England,1093 Riverside Street,Portland,ME,04103,238160,2012,Low slope roofing installation,1,21,29,53071,1,0,1,2,1,48,17,4,0,0,0,0,0,13FEB25:18:29:00,,2024,Construction,04103,238160
2664535,Tecta America WeatherGuard,116501,205587796,Tecta America WeatherGuard,2003 Chrisler Ave.,Rotterdam,NY,12303,238160,2012,Low slope roofing installation,1,21,26,45854,1,0,0,0,1,0,0,1,0,0,0,0,0,13FEB25:18:47:00,,2024,Construction,12303,238160
2538432,Nu-Tec Roofing Contractors,118263,352114307,Nu-Tec Roofing Contractors LLC,5025 Emco Drive,Indianapolis,IN,46220,238160,2012,Roofing contractors,1,21,53,113791,1,0,0,1,2,0,15,3,0,0,0,0,0,21JAN25:12:50:00,,2024,Construction,46220,238160
2740720,"Roofs, Inc.",120063,362874756,"Roofs, Inc.",8722 W. 47th Street,Lyons,IL,60534,238160,2012,Roofing contractors,1,21,13,20265,2,0,0,0,0,0,0,0,0,0,0,0,0,25FEB25:19:16:00,,2024,Construction,60534,238160
2527763,MartinRoofing,120895,541591121,Charlottesville Roofing Inc. dba Martin Roofing and Sheet Metal,1835 Avon Street Ext,Charlottesville,VA,22902,238160,2012,Roofing contractors,1,1,10,15979,1,0,1,1,0,3,57,2,0,0,0,0,0,16JAN25:18:07:00,,2024,Construction,22902,238160
2817005,"Scott Enterprises, Inc.",121132,161467920,"Scott Enterprises, Inc.",120 Gruner Road,Cheektowaga,NY,14227,238160,2012,Asphalt roof shingle installation,1,21,20,42607,1,0,0,0,1,0,0,1,0,0,0,0,0,28FEB25:20:26:00,,2024,Construction,14227,238160
2681596,"John F. Shea Co., Inc.",128250,,John F Shea Co Inc,655 Bodwell Street Ext,Avon,MA,02322,238160,2012,Asphalt roof shingle installation,1,21,50,67289,1,0,1,1,0,4,60,2,0,0,0,0,0,18FEB25:21:11:00,,2024,Construction,02322,238160
2567517,Chaney Roofing Maintenance Inc.,131123,341669889,"C.R.M., Inc.","7040, State Route 101 N",CLYDE,OH,43410,238160,2012,Roof membrane installation,1,21,43,77966,2,0,0,0,0,0,0,0,0,0,0,0,0,28JAN25:14:53:00,,2024,Construction,43410,238160
2584074,"A-1 Systems, Inc. ( Fort Worth location)",132677,752233561,,904 E. Waggoman St.,Fort Worth,TX,76110,238160,2012,Roofing contractors,1,21,36,65712,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN25:15:41:00,,2024,Construction,76110,238160
2612394,Eagle Rivet Roof Services Corporation,134362,421553501,Eagle Rivet Roof Services Corporation,15 Britton Drive,Bloomfield,CT,06002,238160,2012,Roofing contractors,1,21,61,114518,2,0,0,0,0,0,0,0,0,0,0,0,0,19FEB25:13:45:00,,2024,Construction,06002,238160
2553102,JBS Roofing,136508,860482466,Jim Brown & Sons Roofing Co Inc.,5537 N 59th Avenue,Glendale,AZ,85301,238160,2012,Roofing contractors,1,21,75,144146,1,0,0,0,2,0,0,2,0,0,0,0,0,23JAN25:20:41:00,,2024,Construction,85301,238160
2529075,"TeamCraft Roofing, Inc.",138518,561986226,"TeamCraft Roofing, Inc.",1316 N Long Street,Salisbury,NC,28144,238160,2012,Roofing contractors,1,3,507,960887,1,0,0,0,3,0,0,3,0,0,0,0,0,30JAN25:15:59:00,,2024,Construction,28144,238160
2712231,CLE Gunton Corporation,138581,340766218,Gunton Corporation,26150 Richmond Rd.,Bedford Hts,OH,44146,423310,2012,Doors and door frames merchant wholesalers,1,22,117,238160,1,0,1,0,3,1,0,4,0,0,0,0,0,21FEB25:14:24:00,,2024,Wholesale Trade,44146,423310
2646123,"Architectural Sheet Metal, Inc.",139386,593178660,,1801 Premier Row,Orlando,FL,32809,238160,2012,Roofing contractors,1,21,35,89154,1,0,0,1,0,0,15,1,0,0,0,0,0,10FEB25:21:34:00,,2024,Construction,32809,238160
2806854,Nations Roof of New England,139760,260584774,"Nations Roof of New England, LLC",420 Frontage Rd,West Haven,CT,06516,238160,2012,Roofing contractors,1,21,75,155485,2,0,0,0,0,0,0,0,0,0,0,0,0,28FEB25:16:15:00,,2024,Construction,06516,238160
2802504,M. Potteiger Inc.,140272,231709914,M. Potteiger Inc.,3545 N. Susquehanna Trail,York,PA,17406,238160,2012,Low slope roofing installation,1,21,22,36354,1,0,0,0,1,0,0,1,0,0,0,0,0,28FEB25:13:19:00,,2024,Construction,17406,238160
2537023,"G. E. Riddiford Company, Inc.",143321,362554721,"G. E. Riddiford Company, Inc. dba Riddiford Roofing Company",2333 Hamilton Road,Arlington Heights,IL,60005,238160,2012,Roofing contractors,1,22,100,230170,1,0,0,0,1,0,0,1,0,0,0,0,0,20JAN25:20:20:00,,2024,Construction,60005,238160
2786868,"Nations Roof Gulf Coast, LLC",143803,475521881,"Nations Roof Gulf Coast, LLC",3150 Lees Lane,Mobile,AL,36693,238160,2012,Roofing contractors,1,21,25,53204,2,0,0,0,0,0,0,0,0,0,0,0,0,27FEB25:19:30:00,,2024,Construction,36693,238160
2767372,"Crowther Roofing and Sheet Metal, Inc.",143900,,"Crowther Roofing and Sheet Metal, Inc.",18958 AIRPORT RD,ROMEOVILLE,IL,60446,238160,2012,Low slope roofing installation,1,21,50,70310,2,0,0,0,0,0,0,0,0,0,0,0,0,26FEB25:21:40:00,,2024,Construction,60446,238160
2816899,Alumni Roofing Lexington,144077,341865113,Alumni Roofing Co.,2830 Lexington Avenue,Lexington,OH,44904,238160,2012,Roofing contractors,1,21,24,43699,1,0,0,1,1,0,6,2,0,0,0,0,0,28FEB25:20:23:00,,2024,Construction,44904,238160
2672080,"Townsend Roofing and Construction Services, Inc.",144093,760782834,"Townsend Roofing and Construction Services, Inc.","1740 Cocoanut Road, Unit 101",Jacksonville,FL,32224,238160,2012,Roofing contractors,1,1,16,24860,2,0,0,0,0,0,0,0,0,0,0,0,0,17FEB25:14:11:00,,2024,Construction,32224,238160
2658383,"Maloof Weathertight Solutions, LLC",144565,472529472,,99 Bargain Rd,Warner Robns,GA,31014,238160,2012,Roofing contractors,1,21,32,59785,2,0,0,0,0,0,0,0,0,0,0,0,0,12FEB25:19:53:00,,2024,Construction,31014,238160
2503027,Weathergard Inc,144901,561127157,Weathergard Inc,2806 Bravo Place,Monroe,NC,28110,238160,2012,Low slope roofing installation,1,21,30,55852,2,0,0,0,0,0,0,0,0,0,0,0,0,06JAN25:21:03:00,,2024,Construction,28110,238160
2589421,Peterson Roofing Inc,145154,363234016,Peterson Roofing Inc,603 E. Kensington Rd.,Mt. Prospect,IL,60056,238160,2012,Low slope roofing installation,1,21,33,58608,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN25:21:12:00,,2024,Construction,60056,238160
